"Objekt-ID";"Kunde";"Ort";"Objekttyp";"Leistung";"Kategorie";"Saison";"Frequenz";"Dauer je Einsatz (min)";"Einsaetze/Monat";"Minuten/Monat";"Zugewiesenes Team"
"WSG-102";"Claudia Graf";"Wetzikon (ZH)";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team See (T. Frei)"
"WSG-102";"Claudia Graf";"Wetzikon (ZH)";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"24";"0.33";"8";"Team See (T. Frei)"
"WSG-103";"Petra Wyss";"Winterthur";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team See (T. Frei)"
"WSG-103";"Petra Wyss";"Winterthur";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-103";"Petra Wyss";"Winterthur";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team See (T. Frei)"
"WSG-103";"Petra Wyss";"Winterthur";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team See (T. Frei)"
"WSG-103";"Petra Wyss";"Winterthur";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Team See (T. Frei)"
"WSG-104";"Thomas Brunner";"Winterthur";"Reihenhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-104";"Thomas Brunner";"Winterthur";"Reihenhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Limmattal (A. Costa)"
"WSG-104";"Thomas Brunner";"Winterthur";"Reihenhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-104";"Thomas Brunner";"Winterthur";"Reihenhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Limmattal (A. Costa)"
"WSG-104";"Thomas Brunner";"Winterthur";"Reihenhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Limmattal (A. Costa)"
"WSG-105";"Ursula Bachmann";"Winterthur";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Oberland (D. Meier)"
"WSG-105";"Ursula Bachmann";"Winterthur";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"25";"1.63";"41";"Team Oberland (D. Meier)"
"WSG-105";"Ursula Bachmann";"Winterthur";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Oberland (D. Meier)"
"WSG-105";"Ursula Bachmann";"Winterthur";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Oberland (D. Meier)"
"WSG-105";"Ursula Bachmann";"Winterthur";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Oberland (D. Meier)"
"WSG-106";"Claudia Zimmermann";"Winterthur";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"17";"2.17";"37";"Team Oberland (D. Meier)"
"WSG-106";"Claudia Zimmermann";"Winterthur";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Oberland (D. Meier)"
"WSG-106";"Claudia Zimmermann";"Winterthur";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Oberland (D. Meier)"
"WSG-106";"Claudia Zimmermann";"Winterthur";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"16";"2.17";"35";"Team Oberland (D. Meier)"
"WSG-106";"Claudia Zimmermann";"Winterthur";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Oberland (D. Meier)"
"WSG-106";"Claudia Zimmermann";"Winterthur";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"22";"2.17";"48";"Team Oberland (D. Meier)"
"WSG-106";"Claudia Zimmermann";"Winterthur";"Doppeleinfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"25";"0.33";"8";"Team Oberland (D. Meier)"
"WSG-107";"Daniel Marti";"Winterthur";"Reihenhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Nord (M. Kaya)"
"WSG-107";"Daniel Marti";"Winterthur";"Reihenhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Nord (M. Kaya)"
"WSG-107";"Daniel Marti";"Winterthur";"Reihenhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Nord (M. Kaya)"
"WSG-107";"Daniel Marti";"Winterthur";"Reihenhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Nord (M. Kaya)"
"WSG-107";"Daniel Marti";"Winterthur";"Reihenhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"21";"4.33";"91";"Team Nord (M. Kaya)"
"WSG-107";"Daniel Marti";"Winterthur";"Reihenhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"23";"0.33";"8";"Team Nord (M. Kaya)"
"WSG-108";"Franziska Schmid";"Winterthur";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team See (T. Frei)"
"WSG-108";"Franziska Schmid";"Winterthur";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-108";"Franziska Schmid";"Winterthur";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team See (T. Frei)"
"WSG-108";"Franziska Schmid";"Winterthur";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team See (T. Frei)"
"WSG-108";"Franziska Schmid";"Winterthur";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Team See (T. Frei)"
"WSG-109";"Reto Kaufmann";"Winterthur";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"monatlich";"17";"1";"17";"Springer-Team (R. Iseni)"
"WSG-109";"Reto Kaufmann";"Winterthur";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Springer-Team (R. Iseni)"
"WSG-109";"Reto Kaufmann";"Winterthur";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Springer-Team (R. Iseni)"
"WSG-109";"Reto Kaufmann";"Winterthur";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"16";"1";"16";"Springer-Team (R. Iseni)"
"WSG-109";"Reto Kaufmann";"Winterthur";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Springer-Team (R. Iseni)"
"WSG-109";"Reto Kaufmann";"Winterthur";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"22";"1";"22";"Springer-Team (R. Iseni)"
"WSG-109";"Reto Kaufmann";"Winterthur";"Doppeleinfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"24";"0.33";"8";"Springer-Team (R. Iseni)"
"WSG-110";"Ursula Sennhauser";"Winterthur";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Sued (P. Rrahmani)"
"WSG-110";"Ursula Sennhauser";"Winterthur";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"36";"1.63";"59";"Team Sued (P. Rrahmani)"
"WSG-110";"Ursula Sennhauser";"Winterthur";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Sued (P. Rrahmani)"
"WSG-110";"Ursula Sennhauser";"Winterthur";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Sued (P. Rrahmani)"
"WSG-110";"Ursula Sennhauser";"Winterthur";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Sued (P. Rrahmani)"
"WSG-110";"Ursula Sennhauser";"Winterthur";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"23";"0.33";"8";"Team Sued (P. Rrahmani)"
"WSG-111";"Claudia Huber";"Winterthur";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Springer-Team (R. Iseni)"
"WSG-111";"Claudia Huber";"Winterthur";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Springer-Team (R. Iseni)"
"WSG-111";"Claudia Huber";"Winterthur";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Springer-Team (R. Iseni)"
"WSG-111";"Claudia Huber";"Winterthur";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Springer-Team (R. Iseni)"
"WSG-111";"Claudia Huber";"Winterthur";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"nach Bedarf";"21";"0.5";"10";"Springer-Team (R. Iseni)"
"WSG-112";"Ursula Graf";"Zürich";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-112";"Ursula Graf";"Zürich";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"27";"1.63";"44";"Team Limmattal (A. Costa)"
"WSG-112";"Ursula Graf";"Zürich";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-112";"Ursula Graf";"Zürich";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Limmattal (A. Costa)"
"WSG-112";"Ursula Graf";"Zürich";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Limmattal (A. Costa)"
"WSG-113";"Nicole Bachmann";"Zürich";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Oberland (D. Meier)"
"WSG-113";"Nicole Bachmann";"Zürich";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"29";"1.63";"47";"Team Oberland (D. Meier)"
"WSG-113";"Nicole Bachmann";"Zürich";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Oberland (D. Meier)"
"WSG-113";"Nicole Bachmann";"Zürich";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Oberland (D. Meier)"
"WSG-113";"Nicole Bachmann";"Zürich";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Team Oberland (D. Meier)"
"WSG-114";"Stefan Frei";"Zürich";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"17";"4.33";"74";"Team See (T. Frei)"
"WSG-114";"Stefan Frei";"Zürich";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team See (T. Frei)"
"WSG-114";"Stefan Frei";"Zürich";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"21";"1.63";"34";"Team See (T. Frei)"
"WSG-114";"Stefan Frei";"Zürich";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"16";"4.33";"69";"Team See (T. Frei)"
"WSG-114";"Stefan Frei";"Zürich";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team See (T. Frei)"
"WSG-114";"Stefan Frei";"Zürich";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"22";"4.33";"95";"Team See (T. Frei)"
"WSG-115";"Franziska Moser";"Zürich";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-115";"Franziska Moser";"Zürich";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"32";"1.63";"52";"Team Limmattal (A. Costa)"
"WSG-115";"Franziska Moser";"Zürich";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"15";"2.17";"33";"Team Limmattal (A. Costa)"
"WSG-115";"Franziska Moser";"Zürich";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Limmattal (A. Costa)"
"WSG-115";"Franziska Moser";"Zürich";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"21";"2.17";"46";"Team Limmattal (A. Costa)"
"WSG-115";"Franziska Moser";"Zürich";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"23";"0.33";"8";"Team Limmattal (A. Costa)"
"WSG-116";"Andrea Sennhauser";"Zürich";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Nord (M. Kaya)"
"WSG-116";"Andrea Sennhauser";"Zürich";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Nord (M. Kaya)"
"WSG-116";"Andrea Sennhauser";"Zürich";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Nord (M. Kaya)"
"WSG-116";"Andrea Sennhauser";"Zürich";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Nord (M. Kaya)"
"WSG-116";"Andrea Sennhauser";"Zürich";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"21";"4.33";"91";"Team Nord (M. Kaya)"
"WSG-116";"Andrea Sennhauser";"Zürich";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"24";"0.33";"8";"Team Nord (M. Kaya)"
"WSG-117";"Franziska Steiner";"Zürich";"Doppeleinfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"nach Bedarf";"17";"0.5";"8";"Team Oberland (D. Meier)"
"WSG-117";"Franziska Steiner";"Zürich";"Doppeleinfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team Oberland (D. Meier)"
"WSG-117";"Franziska Steiner";"Zürich";"Doppeleinfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Oberland (D. Meier)"
"WSG-117";"Franziska Steiner";"Zürich";"Doppeleinfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"nach Bedarf";"16";"0.5";"8";"Team Oberland (D. Meier)"
"WSG-117";"Franziska Steiner";"Zürich";"Doppeleinfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Oberland (D. Meier)"
"WSG-117";"Franziska Steiner";"Zürich";"Doppeleinfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"nach Bedarf";"22";"0.5";"11";"Team Oberland (D. Meier)"
"WSG-118";"Andrea Moser";"Zürich";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team See (T. Frei)"
"WSG-118";"Andrea Moser";"Zürich";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-118";"Andrea Moser";"Zürich";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team See (T. Frei)"
"WSG-118";"Andrea Moser";"Zürich";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team See (T. Frei)"
"WSG-118";"Andrea Moser";"Zürich";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Team See (T. Frei)"
"WSG-118";"Andrea Moser";"Zürich";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"23";"0.33";"8";"Team See (T. Frei)"
"WSG-119";"Christian Fischer";"Zürich";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Nord (M. Kaya)"
"WSG-119";"Christian Fischer";"Zürich";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"34";"1.63";"55";"Team Nord (M. Kaya)"
"WSG-119";"Christian Fischer";"Zürich";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"monatlich";"15";"1";"15";"Team Nord (M. Kaya)"
"WSG-119";"Christian Fischer";"Zürich";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"23";"0.83";"19";"Team Nord (M. Kaya)"
"WSG-119";"Christian Fischer";"Zürich";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"monatlich";"21";"1";"21";"Team Nord (M. Kaya)"
"WSG-120";"Andrea Gerber";"Zürich";"Einfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team Oberland (D. Meier)"
"WSG-120";"Andrea Gerber";"Zürich";"Einfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"35";"1.63";"57";"Team Oberland (D. Meier)"
"WSG-120";"Andrea Gerber";"Zürich";"Einfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"nach Bedarf";"15";"0.5";"8";"Team Oberland (D. Meier)"
"WSG-120";"Andrea Gerber";"Zürich";"Einfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"26";"0.83";"22";"Team Oberland (D. Meier)"
"WSG-120";"Andrea Gerber";"Zürich";"Einfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"nach Bedarf";"21";"0.5";"10";"Team Oberland (D. Meier)"
"WSG-120";"Andrea Gerber";"Zürich";"Einfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"23";"0.33";"8";"Team Oberland (D. Meier)"
